edad,edad_quinquenal,ano,sexo,tipo_beneficio,estado,caja,suma_aportes,suma_salarios,cantidad,sml
81,80 a 84,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,8693899.0,3,2680373
81,80 a 84,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,40968225.0,13,2680373
81,80 a 84,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,24508279.0,13,2680373
82,80 a 84,2023,Hombres,Vejez,Pasivos,Municipal,0.0,52463021.0,19,2680373
82,80 a 84,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,4861523.0,2,2680373
82,80 a 84,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,29667920.0,10,2680373
82,80 a 84,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,16969920.0,9,2680373
83,80 a 84,2023,Hombres,Vejez,Pasivos,Municipal,0.0,45436970.0,15,2680373
83,80 a 84,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,5218994.0,2,2680373
83,80 a 84,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,27642188.0,9,2680373
83,80 a 84,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,27703981.0,14,2680373
84,80 a 84,2023,Hombres,Vejez,Pasivos,Municipal,0.0,57666858.0,19,2680373
84,80 a 84,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,4910038.0,2,2680373
84,80 a 84,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,18548828.0,6,2680373
84,80 a 84,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,24328260.0,12,2680373
85,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,42792580.0,15,2680373
85,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,5155007.0,2,2680373
85,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,22050758.0,7,2680373
85,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,34006945.0,15,2680373
86,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,27598690.0,10,2680373
86,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,3964991.0,2,2680373
86,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,12849788.0,4,2680373
86,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,19571789.0,9,2680373
87,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,39209172.0,15,2680373
87,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,11000417.0,4,2680373
87,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,26496156.0,12,2680373
88,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,17831821.0,6,2680373
88,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,7557859.0,2,2680373
88,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,20641847.0,9,2680373
89,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,24130291.0,8,2680373
89,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,9322328.0,5,2680373
89,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,4526753.0,2,2680373
89,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,12627950.0,5,2680373
90,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,9016408.0,3,2680373
90,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,4281241.0,2,2680373
90,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,12645241.0,7,2680373
91,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,16392382.0,6,2680373
91,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,2460947.0,1,2680373
91,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,15564145.0,8,2680373
92,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,5949527.0,2,2680373
92,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,1782157.0,1,2680373
92,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,2998747.0,1,2680373
92,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,11499950.0,6,2680373
93,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,5157737.0,2,2680373
93,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,7268710.0,4,2680373
94,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,7572860.0,3,2680373
94,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,8068083.0,2,2680373
94,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,3882379.0,1,2680373
95,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,2360644.0,1,2680373
95,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,3063962.0,1,2680373
95,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,5616116.0,3,2680373
96,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,3558079.0,1,2680373
96,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,6291545.0,3,2680373
97,85 y más,2023,Mujeres,Invalidez,Pasivos,Municipal,0.0,5099224.0,2,2680373
98,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,10920763.0,2,2680373
98,85 y más,2023,Hombres,Invalidez,Pasivos,Municipal,0.0,1983707.0,1,2680373
98,85 y más,2023,Mujeres,Vejez,Pasivos,Municipal,0.0,2612659.0,1,2680373
100,85 y más,2023,Hombres,Vejez,Pasivos,Municipal,0.0,2642754.0,1,2680373
19,15 a 19,2024,Hombres,Activos,Activos,Ande,655690.0,6556900.0,1,2798309
19,15 a 19,2024,Mujeres,Activos,Activos,Ande,502978.00000000006,5029780.0,3,2798309
20,20 a 24,2024,Hombres,Activos,Activos,Ande,3204155.3,32041553.0,19,2798309
20,20 a 24,2024,Mujeres,Activos,Activos,Ande,3555860.1999999997,35558602.0,21,2798309
21,20 a 24,2024,Hombres,Activos,Activos,Ande,4746270.600000001,47462706.0,24,2798309
21,20 a 24,2024,Mujeres,Activos,Activos,Ande,2511082.6,25110826.0,12,2798309
22,20 a 24,2024,Hombres,Activos,Activos,Ande,7455009.6,74550096.0,28,2798309
22,20 a 24,2024,Mujeres,Activos,Activos,Ande,1494302.7,14943027.0,9,2798309
23,20 a 24,2024,Hombres,Activos,Activos,Ande,6833266.5,68332665.0,24,2798309
23,20 a 24,2024,Mujeres,Activos,Activos,Ande,1439713.4000000001,14397134.0,8,2798309
24,20 a 24,2024,Hombres,Activos,Activos,Ande,11815300.6,118153006.0,34,2798309
24,20 a 24,2024,Mujeres,Activos,Activos,Ande,3171525.5999999996,31715256.0,12,2798309
25,25 a 29,2024,Hombres,Activos,Activos,Ande,26217734.299999997,262177343.0,39,2798309
25,25 a 29,2024,Mujeres,Activos,Activos,Ande,3142752.4000000004,31427524.0,16,2798309
26,25 a 29,2024,Hombres,Activos,Activos,Ande,18235062.2,182350622.0,28,2798309
26,25 a 29,2024,Mujeres,Activos,Activos,Ande,4391439.5,43914395.0,10,2798309
27,25 a 29,2024,Hombres,Activos,Activos,Ande,27935238.500000004,279352385.0,28,2798309
27,25 a 29,2024,Mujeres,Activos,Activos,Ande,8477264.0,84772640.0,13,2798309
28,25 a 29,2024,Hombres,Activos,Activos,Ande,37758920.1,377589201.0,41,2798309
28,25 a 29,2024,Mujeres,Activos,Activos,Ande,10538326.8,105383268.0,16,2798309
29,25 a 29,2024,Hombres,Activos,Activos,Ande,48537716.7,485377167.0,50,2798309
29,25 a 29,2024,Mujeres,Activos,Activos,Ande,8340928.900000001,83409289.0,10,2798309
30,30 a 34,2024,Hombres,Activos,Activos,Ande,79190574.69999999,791905747.0,70,2798309
30,30 a 34,2024,Mujeres,Activos,Activos,Ande,10502594.0,105025940.0,10,2798309
31,30 a 34,2024,Hombres,Activos,Activos,Ande,100429009.69999999,1004290097.0,88,2798309
31,30 a 34,2024,Mujeres,Activos,Activos,Ande,21204555.1,212045551.0,20,2798309
32,30 a 34,2024,Hombres,Activos,Activos,Ande,104700973.49999996,1047009735.0,93,2798309
32,30 a 34,2024,Mujeres,Activos,Activos,Ande,23849265.0,238492650.0,23,2798309
33,30 a 34,2024,Hombres,Activos,Activos,Ande,144003442.4,1440034424.0,121,2798309
33,30 a 34,2024,Mujeres,Activos,Activos,Ande,39318860.6,393188606.0,36,2798309
34,30 a 34,2024,Hombres,Activos,Activos,Ande,117573296.19999999,1175732962.0,97,2798309
34,30 a 34,2024,Mujeres,Activos,Activos,Ande,34554588.50000001,345545885.0,32,2798309
35,35 a 39,2024,Hombres,Activos,Activos,Ande,123626020.80000001,1236260208.0,108,2798309
35,35 a 39,2024,Mujeres,Activos,Activos,Ande,31914747.7,319147477.0,29,2798309
36,35 a 39,2024,Hombres,Activos,Activos,Ande,143567229.1,1435672291.0,116,2798309
36,35 a 39,2024,Mujeres,Activos,Activos,Ande,37615975.5,376159755.0,33,2798309
37,35 a 39,2024,Hombres,Activos,Activos,Ande,122076274.39999998,1220762744.0,96,2798309
37,35 a 39,2024,Mujeres,Activos,Activos,Ande,40246760.699999996,402467607.0,35,2798309
38,35 a 39,2024,Hombres,Activos,Activos,Ande,139024069.7,1390240697.0,106,2798309
38,35 a 39,2024,Mujeres,Activos,Activos,Ande,41901926.300000004,419019263.0,35,2798309
39,35 a 39,2024,Hombres,Activos,Activos,Ande,138555553.10000002,1385555531.0,108,2798309
39,35 a 39,2024,Mujeres,Activos,Activos,Ande,44800677.099999994,448006771.0,34,2798309
40,40 a 44,2024,Hombres,Activos,Activos,Ande,166172851.70000002,1661728517.0,126,2798309
40,40 a 44,2024,Mujeres,Activos,Activos,Ande,44486221.5,444862215.0,39,2798309
41,40 a 44,2024,Hombres,Activos,Activos,Ande,189287530.6,1892875306.0,137,2798309
41,40 a 44,2024,Mujeres,Activos,Activos,Ande,44900570.900000006,449005709.0,31,2798309
42,40 a 44,2024,Hombres,Activos,Activos,Ande,176598084.99999994,1765980850.0,121,2798309
42,40 a 44,2024,Mujeres,Activos,Activos,Ande,47053188.900000006,470531889.0,38,2798309
43,40 a 44,2024,Hombres,Activos,Activos,Ande,155324337.30000004,1553243373.0,102,2798309
43,40 a 44,2024,Mujeres,Activos,Activos,Ande,47510710.1,475107101.0,38,2798309
44,40 a 44,2024,Hombres,Activos,Activos,Ande,174789384.50000003,1747893845.0,126,2798309
44,40 a 44,2024,Mujeres,Activos,Activos,Ande,57905022.30000001,579050223.0,37,2798309
45,45 a 49,2024,Hombres,Activos,Activos,Ande,207631426.10000002,2076314261.0,132,2798309
45,45 a 49,2024,Mujeres,Activos,Activos,Ande,41767381.49999999,417673815.0,30,2798309
46,45 a 49,2024,Hombres,Activos,Activos,Ande,165501579.8000001,1655015798.0,109,2798309
46,45 a 49,2024,Mujeres,Activos,Activos,Ande,52375257.50000001,523752575.0,36,2798309
47,45 a 49,2024,Hombres,Activos,Activos,Ande,199829383.8,1998293838.0,115,2798309
47,45 a 49,2024,Mujeres,Activos,Activos,Ande,53563334.400000006,535633344.0,33,2798309
48,45 a 49,2024,Hombres,Activos,Activos,Ande,145351530.3,1453515303.0,88,2798309
48,45 a 49,2024,Mujeres,Activos,Activos,Ande,49139021.50000001,491390215.0,29,2798309
49,45 a 49,2024,Hombres,Activos,Activos,Ande,152462462.0,1524624620.0,90,2798309
49,45 a 49,2024,Mujeres,Activos,Activos,Ande,40149641.2,401496412.0,28,2798309
50,50 a 54,2024,Hombres,Activos,Activos,Ande,179847626.79999998,1798476268.0,115,2798309
50,50 a 54,2024,Mujeres,Activos,Activos,Ande,52051486.400000006,520514864.0,29,2798309
51,50 a 54,2024,Hombres,Activos,Activos,Ande,172679774.9,1726797749.0,99,2798309
51,50 a 54,2024,Mujeres,Activos,Activos,Ande,35104040.400000006,351040404.0,21,2798309
52,50 a 54,2024,Hombres,Activos,Activos,Ande,146309519.90000004,1463095199.0,86,2798309
52,50 a 54,2024,Mujeres,Activos,Activos,Ande,49113218.400000006,491132184.0,30,2798309
53,50 a 54,2024,Hombres,Activos,Activos,Ande,148171938.8,1481719388.0,84,2798309
53,50 a 54,2024,Mujeres,Activos,Activos,Ande,46630900.4,466309004.0,24,2798309
54,50 a 54,2024,Hombres,Activos,Activos,Ande,191926086.70000002,1919260867.0,104,2798309
54,50 a 54,2024,Mujeres,Activos,Activos,Ande,36543732.30000001,365437323.0,25,2798309
55,55 a 59,2024,Hombres,Activos,Activos,Ande,200400580.2999999,2004005803.0,110,2798309
55,55 a 59,2024,Mujeres,Activos,Activos,Ande,47922412.60000001,479224126.0,29,2798309
56,55 a 59,2024,Hombres,Activos,Activos,Ande,186576274.70000002,1865762747.0,97,2798309
56,55 a 59,2024,Mujeres,Activos,Activos,Ande,45391735.70000001,453917357.0,27,2798309
57,55 a 59,2024,Hombres,Activos,Activos,Ande,239015704.5,2390157045.0,125,2798309
57,55 a 59,2024,Mujeres,Activos,Activos,Ande,27029319.3,270293193.0,20,2798309
58,55 a 59,2024,Hombres,Activos,Activos,Ande,234619473.29999995,2346194733.0,121,2798309
58,55 a 59,2024,Mujeres,Activos,Activos,Ande,53239391.099999994,532393911.0,28,2798309
59,55 a 59,2024,Hombres,Activos,Activos,Ande,267965748.2,2679657482.0,130,2798309
59,55 a 59,2024,Mujeres,Activos,Activos,Ande,42601886.2,426018862.0,23,2798309
60,60 a 64,2024,Hombres,Activos,Activos,Ande,87411344.4,874113444.0,47,2798309
60,60 a 64,2024,Mujeres,Activos,Activos,Ande,7627654.800000001,76276548.0,7,2798309
61,60 a 64,2024,Hombres,Activos,Activos,Ande,41281918.1,412819181.0,33,2798309
61,60 a 64,2024,Mujeres,Activos,Activos,Ande,6181116.300000001,61811163.0,6,2798309
62,60 a 64,2024,Hombres,Activos,Activos,Ande,34776406.9,347764069.0,25,2798309
62,60 a 64,2024,Mujeres,Activos,Activos,Ande,6406464.8,64064648.0,5,2798309
63,60 a 64,2024,Hombres,Activos,Activos,Ande,27843986.0,278439860.0,25,2798309
63,60 a 64,2024,Mujeres,Activos,Activos,Ande,1966932.7,19669327.0,2,2798309
64,60 a 64,2024,Hombres,Activos,Activos,Ande,32945917.8,329459178.0,24,2798309
64,60 a 64,2024,Mujeres,Activos,Activos,Ande,4275631.2,42756312.0,4,2798309
65,65 a 69,2024,Hombres,Activos,Activos,Ande,24925451.80000001,249254518.0,20,2798309
65,65 a 69,2024,Mujeres,Activos,Activos,Ande,1236805.3000000003,12368053.0,3,2798309
66,65 a 69,2024,Hombres,Activos,Activos,Ande,16679349.300000004,166793493.0,15,2798309
66,65 a 69,2024,Mujeres,Activos,Activos,Ande,1277979.8,12779798.0,3,2798309
67,65 a 69,2024,Hombres,Activos,Activos,Ande,13034183.000000002,130341830.0,14,2798309
67,65 a 69,2024,Mujeres,Activos,Activos,Ande,741905.0,7419050.0,1,2798309
68,65 a 69,2024,Hombres,Activos,Activos,Ande,14324488.900000002,143244889.0,14,2798309
68,65 a 69,2024,Mujeres,Activos,Activos,Ande,1482774.5,14827745.0,1,2798309
69,65 a 69,2024,Hombres,Activos,Activos,Ande,13285239.600000003,132852396.0,14,2798309
70,70 a 74,2024,Hombres,Activos,Activos,Ande,13176958.700000001,131769587.0,11,2798309
70,70 a 74,2024,Mujeres,Activos,Activos,Ande,742440.0,7424400.0,1,2798309
71,70 a 74,2024,Hombres,Activos,Activos,Ande,9873336.600000001,98733366.0,10,2798309
71,70 a 74,2024,Mujeres,Activos,Activos,Ande,1411377.4,14113774.0,3,2798309
72,70 a 74,2024,Hombres,Activos,Activos,Ande,10307434.8,103074348.0,11,2798309
72,70 a 74,2024,Mujeres,Activos,Activos,Ande,536074.7,5360747.0,2,2798309
73,70 a 74,2024,Hombres,Activos,Activos,Ande,5071900.3,50719003.0,5,2798309
73,70 a 74,2024,Mujeres,Activos,Activos,Ande,268037.3,2680373.0,1,2798309
74,70 a 74,2024,Hombres,Activos,Activos,Ande,1612701.1,16127011.0,2,2798309
75,75 a 79,2024,Hombres,Activos,Activos,Ande,4327746.9,43277469.0,5,2798309
77,75 a 79,2024,Hombres,Activos,Activos,Ande,543602.4,5436024.0,1,2798309
78,75 a 79,2024,Hombres,Activos,Activos,Ande,377918.30000000005,3779183.0,1,2798309
79,75 a 79,2024,Hombres,Activos,Activos,Ande,974832.0,9748320.0,1,2798309
81,80 a 84,2024,Hombres,Activos,Activos,Ande,268037.3,2680373.0,1,2798309
85,85 y más,2024,Hombres,Activos,Activos,Ande,268037.3,2680373.0,1,2798309
4,0 a 4,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4438055.0,1,2798309
5,5 a 9,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1327315.0,1,2798309
6,5 a 9,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3678316.0,1,2798309
8,5 a 9,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,11021521.0,4,2798309
8,5 a 9,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2321554.0,2,2798309
9,5 a 9,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1196227.0,1,2798309
9,5 a 9,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3714615.0,1,2798309
10,10 a 14,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1327315.0,1,2798309
10,10 a 14,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,13402412.0,2,2798309
11,10 a 14,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4075837.0,3,2798309
11,10 a 14,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,6448730.0,1,2798309
12,10 a 14,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1973312.0,1,2798309
12,10 a 14,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,6051459.0,3,2798309
13,10 a 14,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2023446.0,1,2798309
13,10 a 14,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4810003.0,3,2798309
14,10 a 14,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5259413.0,2,2798309
14,10 a 14,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,6700727.0,3,2798309
15,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,5816038.0,4,2798309
15,15 a 19,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8408243.0,3,2798309
16,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8912989.0,5,2798309
16,15 a 19,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,9608037.0,6,2798309
17,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2205380.0,3,2798309
17,15 a 19,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,7420845.0,2,2798309
18,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,7343260.0,3,2798309
18,15 a 19,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8473494.0,4,2798309
19,15 a 19,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3550346.0,2,2798309
19,15 a 19,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2139095.0,2,2798309
20,20 a 24,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1333664.0,1,2798309
22,20 a 24,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,8380632.0,2,2798309
23,20 a 24,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1048887.0,1,2798309
23,20 a 24,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3146266.0,1,2798309
27,25 a 29,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1333664.0,1,2798309
29,25 a 29,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1601387.0,1,2798309
32,30 a 34,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4577816.0,2,2798309
33,30 a 34,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,690673.0,1,2798309
35,35 a 39,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1315813.0,1,2798309
40,40 a 44,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1923921.0,1,2798309
41,40 a 44,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,2222331.0,1,2798309
42,40 a 44,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1906696.0,1,2798309
42,40 a 44,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,986272.0,1,2798309
43,40 a 44,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,10439806.0,3,2798309
44,40 a 44,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1884584.0,1,2798309
44,40 a 44,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1576712.0,1,2798309
45,45 a 49,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,4288294.0,1,2798309
45,45 a 49,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,15005276.0,4,2798309
46,45 a 49,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2852950.0,1,2798309
46,45 a 49,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,21696524.0,3,2798309
47,45 a 49,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,22583315.0,6,2798309
48,45 a 49,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,20864572.0,6,2798309
49,45 a 49,2024,Hombres,Invalidez,Pasivos,Ande,0.0,3687066.0,1,2798309
49,45 a 49,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1305492.0,1,2798309
49,45 a 49,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,11599069.0,1,2798309
49,45 a 49,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,14514828.0,3,2798309
50,50 a 54,2024,Hombres,Invalidez,Pasivos,Ande,0.0,3353967.0,1,2798309
50,50 a 54,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,3096342.0,1,2798309
50,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,14493855.0,5,2798309
51,50 a 54,2024,Hombres,Invalidez,Pasivos,Ande,0.0,17325307.0,1,2798309
51,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,9670626.0,2,2798309
52,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,20233064.0,4,2798309
53,50 a 54,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1565904.0,1,2798309
53,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,58465512.0,9,2798309
54,50 a 54,2024,Mujeres,Vejez,Pasivos,Ande,0.0,10393457.0,1,2798309
54,50 a 54,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,19752275.0,4,2798309
55,55 a 59,2024,Hombres,Invalidez,Pasivos,Ande,0.0,9752394.0,1,2798309
55,55 a 59,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1425824.0,1,2798309
55,55 a 59,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,4864725.0,1,2798309
55,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,63899526.0,15,2798309
56,55 a 59,2024,Hombres,Vejez,Pasivos,Ande,0.0,9281107.0,1,2798309
56,55 a 59,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,3356714.0,1,2798309
56,55 a 59,2024,Mujeres,Vejez,Pasivos,Ande,0.0,8404251.0,1,2798309
56,55 a 59,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,2246314.0,1,2798309
56,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,24594123.0,7,2798309
57,55 a 59,2024,Hombres,Invalidez,Pasivos,Ande,0.0,9231540.0,1,2798309
57,55 a 59,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,12611488.0,1,2798309
57,55 a 59,2024,Mujeres,Vejez,Pasivos,Ande,0.0,7435097.0,1,2798309
57,55 a 59,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,3337483.0,1,2798309
57,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,38399771.0,7,2798309
58,55 a 59,2024,Hombres,Vejez,Pasivos,Ande,0.0,60057780.0,6,2798309
58,55 a 59,2024,Hombres,Invalidez,Pasivos,Ande,0.0,14776793.0,2,2798309
58,55 a 59,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,6058343.0,1,2798309
58,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,61303636.0,12,2798309
59,55 a 59,2024,Hombres,Vejez,Pasivos,Ande,0.0,16160592.0,3,2798309
59,55 a 59,2024,Hombres,Invalidez,Pasivos,Ande,0.0,31679638.0,4,2798309
59,55 a 59,2024,Mujeres,Vejez,Pasivos,Ande,0.0,5163437.0,1,2798309
59,55 a 59,2024,Mujeres,Invalidez,Pasivos,Ande,0.0,6837983.0,2,2798309
59,55 a 59,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,120329585.0,22,2798309
60,60 a 64,2024,Hombres,Vejez,Pasivos,Ande,0.0,1349476417.0,98,2798309
60,60 a 64,2024,Hombres,Invalidez,Pasivos,Ande,0.0,19057920.0,3,2798309
60,60 a 64,2024,Mujeres,Vejez,Pasivos,Ande,0.0,287806252.0,26,2798309
60,60 a 64,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,112008410.0,21,2798309
61,60 a 64,2024,Hombres,Vejez,Pasivos,Ande,0.0,1264960814.0,108,2798309
61,60 a 64,2024,Hombres,Invalidez,Pasivos,Ande,0.0,3085571.0,1,2798309
61,60 a 64,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,1530372.0,1,2798309
61,60 a 64,2024,Mujeres,Vejez,Pasivos,Ande,0.0,273246562.0,22,2798309
61,60 a 64,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,145869198.0,30,2798309
62,60 a 64,2024,Hombres,Vejez,Pasivos,Ande,0.0,1140662332.0,94,2798309
62,60 a 64,2024,Hombres,Invalidez,Pasivos,Ande,0.0,18479834.0,4,2798309
62,60 a 64,2024,Hombres,Otros,Pasivos,Ande,0.0,8562158.0,2,2798309
62,60 a 64,2024,Mujeres,Vejez,Pasivos,Ande,0.0,181949146.0,19,2798309
62,60 a 64,2024,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,86482444.0,14,2798309
63,60 a 64,2024,Hombres,Vejez,Pasivos,Ande,0.0,1502631285.0,123,2798309
63,60 a 64,2024,Hombres,Invalidez,Pasivos,Ande,0.0,17378337.0,2,2798309
63,60 a 64,2024,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,0.0,6694282.0,1,2798309
63,60 a 64,2024,Mujeres,Vejez,Pasivos,Ande,0.0,194003674.0,20,2798309
