edad,gq,year,sexo,tipobenr,estado,caja,mes,masaaportes,masamontoing,cantidad,sml,montoprom
29,25 a 29,2023,Mujeres,Activos,Activos,Bancaria,12,540606553.2000002,1930737690.0,261,2680373.0,7397462.413793104
30,30 a 34,2023,Hombres,Activos,Activos,Bancaria,12,779169395.2,2782747840.0,299,2680373.0,9306848.963210702
30,30 a 34,2023,Mujeres,Activos,Activos,Bancaria,12,604390057.8799999,2158535921.0,273,2680373.0,7906724.985347985
31,30 a 34,2023,Hombres,Activos,Activos,Bancaria,12,793430369.7599998,2833679892.0,319,2680373.0,8883009.06583072
31,30 a 34,2023,Mujeres,Activos,Activos,Bancaria,12,581182909.1599997,2075653247.0,260,2680373.0,7983281.719230769
32,30 a 34,2023,Hombres,Activos,Activos,Bancaria,12,853269411.3999997,3047390755.0,326,2680373.0,9347824.401840491
32,30 a 34,2023,Mujeres,Activos,Activos,Bancaria,12,637251480.6,2275898145.0,260,2680373.0,8753454.403846154
33,30 a 34,2023,Hombres,Activos,Activos,Bancaria,12,828372352.08,2958472686.0,321,2680373.0,9216425.813084112
33,30 a 34,2023,Mujeres,Activos,Activos,Bancaria,12,615355497.68,2197698206.0,239,2680373.0,9195389.983263599
34,30 a 34,2023,Hombres,Activos,Activos,Bancaria,12,941597411.1599998,3362847897.0,301,2680373.0,11172252.14950166
34,30 a 34,2023,Mujeres,Activos,Activos,Bancaria,12,624063249.8800002,2228797321.0,232,2680373.0,9606885.004310345
35,35 a 39,2023,Hombres,Activos,Activos,Bancaria,12,838726178.0799996,2995450636.0,281,2680373.0,10659966.676156584
35,35 a 39,2023,Mujeres,Activos,Activos,Bancaria,12,695393398.2799997,2483547851.0,229,2680373.0,10845187.122270742
36,35 a 39,2023,Hombres,Activos,Activos,Bancaria,12,771437713.4799997,2755134691.0,242,2680373.0,11384854.095041322
36,35 a 39,2023,Mujeres,Activos,Activos,Bancaria,12,589689827.16,2106035097.0,194,2680373.0,10855851.015463918
37,35 a 39,2023,Hombres,Activos,Activos,Bancaria,12,669769405.4799999,2392033591.0,210,2680373.0,11390636.147619048
37,35 a 39,2023,Mujeres,Activos,Activos,Bancaria,12,608999407.24,2174997883.0,197,2680373.0,11040598.390862944
38,35 a 39,2023,Hombres,Activos,Activos,Bancaria,12,886504082.2400004,3166086008.0,242,2680373.0,13083000.033057852
38,35 a 39,2023,Mujeres,Activos,Activos,Bancaria,12,533827170.79999995,1906525610.0,161,2680373.0,11841773.975155279
39,35 a 39,2023,Hombres,Activos,Activos,Bancaria,12,757224950.7200001,2704374824.0,211,2680373.0,12816942.293838862
39,35 a 39,2023,Mujeres,Activos,Activos,Bancaria,12,481940547.48000014,1721216241.0,144,2680373.0,11952890.5625
40,40 a 44,2023,Hombres,Activos,Activos,Bancaria,12,835874611.6,2985266470.0,208,2680373.0,14352242.64423077
40,40 a 44,2023,Mujeres,Activos,Activos,Bancaria,12,515584884.35999995,1841374587.0,137,2680373.0,13440690.416058395
41,40 a 44,2023,Hombres,Activos,Activos,Bancaria,12,740809076.8399998,2645746703.0,177,2680373.0,14947721.485875707
41,40 a 44,2023,Mujeres,Activos,Activos,Bancaria,12,416402120.96,1487150432.0,117,2680373.0,12710687.452991452
42,40 a 44,2023,Hombres,Activos,Activos,Bancaria,12,571915884.9599999,2042556732.0,139,2680373.0,14694652.74820144
42,40 a 44,2023,Mujeres,Activos,Activos,Bancaria,12,419049611.40000004,1496605755.0,101,2680373.0,14817878.762376238
43,40 a 44,2023,Hombres,Activos,Activos,Bancaria,12,616026752.5999999,2200095545.0,137,2680373.0,16059091.569343066
43,40 a 44,2023,Mujeres,Activos,Activos,Bancaria,12,406105117.04,1450375418.0,94,2680373.0,15429525.723404255
44,40 a 44,2023,Hombres,Activos,Activos,Bancaria,12,784172728.6399999,2800616888.0,157,2680373.0,17838324.127388533
44,40 a 44,2023,Mujeres,Activos,Activos,Bancaria,12,407900092.3200002,1456786044.0,96,2680373.0,15174854.625
45,45 a 49,2023,Hombres,Activos,Activos,Bancaria,12,506888971.67999995,1810317756.0,106,2680373.0,17078469.396226414
45,45 a 49,2023,Mujeres,Activos,Activos,Bancaria,12,225465530.07999995,805234036.0,58,2680373.0,13883345.448275862
46,45 a 49,2023,Hombres,Activos,Activos,Bancaria,12,468582927.6800001,1673510456.0,96,2680373.0,17432400.583333332
46,45 a 49,2023,Mujeres,Activos,Activos,Bancaria,12,426973130.6400001,1524904038.0,83,2680373.0,18372337.807228915
47,45 a 49,2023,Hombres,Activos,Activos,Bancaria,12,562635682.5600001,2009413152.0,96,2680373.0,20931387.0
47,45 a 49,2023,Mujeres,Activos,Activos,Bancaria,12,316582074.2000001,1130650265.0,71,2680373.0,15924651.61971831
48,45 a 49,2023,Hombres,Activos,Activos,Bancaria,12,577591476.2800001,2062826701.0,107,2680373.0,19278754.21495327
48,45 a 49,2023,Mujeres,Activos,Activos,Bancaria,12,254513182.28000006,908975651.0,50,2680373.0,18179513.02
49,45 a 49,2023,Hombres,Activos,Activos,Bancaria,12,459194626.5200001,1639980809.0,87,2680373.0,18850354.12643678
49,45 a 49,2023,Mujeres,Activos,Activos,Bancaria,12,295492490.44000006,1055330323.0,59,2680373.0,17886954.627118643
50,50 a 54,2023,Hombres,Activos,Activos,Bancaria,12,660631660.0799999,2359398786.0,98,2680373.0,24075497.81632653
50,50 a 54,2023,Mujeres,Activos,Activos,Bancaria,12,198387134.95999998,708525482.0,39,2680373.0,18167320.051282052
51,50 a 54,2023,Hombres,Activos,Activos,Bancaria,12,515360762.84000015,1840574153.0,93,2680373.0,19791119.924731184
51,50 a 54,2023,Mujeres,Activos,Activos,Bancaria,12,346888187.8000001,1238886385.0,50,2680373.0,24777727.7
52,50 a 54,2023,Hombres,Activos,Activos,Bancaria,12,489577537.68000007,1748491206.0,82,2680373.0,21323063.48780488
52,50 a 54,2023,Mujeres,Activos,Activos,Bancaria,12,284239713.80000013,1015141835.0,46,2680373.0,22068300.760869566
53,50 a 54,2023,Hombres,Activos,Activos,Bancaria,12,568901425.9600002,2031790807.0,103,2680373.0,19726124.339805827
53,50 a 54,2023,Mujeres,Activos,Activos,Bancaria,12,319220751.92,1140074114.0,58,2680373.0,19656450.24137931
54,50 a 54,2023,Hombres,Activos,Activos,Bancaria,12,426543025.16000015,1523367947.0,87,2680373.0,17509976.40229885
54,50 a 54,2023,Mujeres,Activos,Activos,Bancaria,12,220761536.24,788434058.0,36,2680373.0,21900946.055555556
55,55 a 59,2023,Hombres,Activos,Activos,Bancaria,12,417436834.92,1490845839.0,68,2680373.0,21924203.51470588
55,55 a 59,2023,Mujeres,Activos,Activos,Bancaria,12,111815495.96000001,399341057.0,24,2680373.0,16639210.708333334
56,55 a 59,2023,Hombres,Activos,Activos,Bancaria,12,350334040.84000003,1251193003.0,65,2680373.0,19249123.123076923
56,55 a 59,2023,Mujeres,Activos,Activos,Bancaria,12,124681446.96000001,445290882.0,23,2680373.0,19360473.13043478
57,55 a 59,2023,Hombres,Activos,Activos,Bancaria,12,471108605.8000001,1682530735.0,74,2680373.0,22736901.824324325
57,55 a 59,2023,Mujeres,Activos,Activos,Bancaria,12,148552702.48000005,530545366.0,25,2680373.0,21221814.64
58,55 a 59,2023,Hombres,Activos,Activos,Bancaria,12,418737992.12000006,1495492829.0,61,2680373.0,24516275.8852459
58,55 a 59,2023,Mujeres,Activos,Activos,Bancaria,12,123721090.92,441861039.0,19,2680373.0,23255844.157894738
59,55 a 59,2023,Hombres,Activos,Activos,Bancaria,12,320450719.96000004,1144466857.0,48,2680373.0,23843059.520833332
59,55 a 59,2023,Mujeres,Activos,Activos,Bancaria,12,75866436.52000001,270951559.0,18,2680373.0,15052864.388888888
60,60 a 64,2023,Hombres,Activos,Activos,Bancaria,12,133199337.04,475711918.0,28,2680373.0,16989711.35714286
60,60 a 64,2023,Mujeres,Activos,Activos,Bancaria,12,91937339.20000002,328347640.0,15,2680373.0,21889842.666666668
61,60 a 64,2023,Hombres,Activos,Activos,Bancaria,12,66084985.96000001,236017807.0,16,2680373.0,14751112.9375
61,60 a 64,2023,Mujeres,Activos,Activos,Bancaria,12,39298714.84,140352553.0,9,2680373.0,15594728.111111112
62,60 a 64,2023,Hombres,Activos,Activos,Bancaria,12,92464638.28,330230851.0,14,2680373.0,23587917.92857143
62,60 a 64,2023,Mujeres,Activos,Activos,Bancaria,12,19907874.560000002,71099552.0,5,2680373.0,14219910.4
63,60 a 64,2023,Hombres,Activos,Activos,Bancaria,12,88073370.28,314547751.0,17,2680373.0,18502808.88235294
63,60 a 64,2023,Mujeres,Activos,Activos,Bancaria,12,16254488.600000001,58051745.0,6,2680373.0,9675290.833333334
64,60 a 64,2023,Hombres,Activos,Activos,Bancaria,12,63448112.56,226600402.0,8,2680373.0,28325050.25
64,60 a 64,2023,Mujeres,Activos,Activos,Bancaria,12,26136871.6,93345970.0,6,2680373.0,15557661.666666666
65,65 a 69,2023,Hombres,Activos,Activos,Bancaria,12,32709822.040000003,116820793.0,7,2680373.0,16688684.714285715
65,65 a 69,2023,Mujeres,Activos,Activos,Bancaria,12,9564887.360000001,34160312.0,3,2680373.0,11386770.666666666
66,65 a 69,2023,Hombres,Activos,Activos,Bancaria,12,54964799.68,196302856.0,12,2680373.0,16358571.333333334
66,65 a 69,2023,Mujeres,Activos,Activos,Bancaria,12,3847245.3600000003,13740162.0,1,2680373.0,13740162.0
67,65 a 69,2023,Hombres,Activos,Activos,Bancaria,12,36366416.52,129880059.0,12,2680373.0,10823338.25
67,65 a 69,2023,Mujeres,Activos,Activos,Bancaria,12,45461467.24,162362383.0,3,2680373.0,54120794.333333336
68,65 a 69,2023,Hombres,Activos,Activos,Bancaria,12,28199073.84,100710978.0,5,2680373.0,20142195.6
68,65 a 69,2023,Mujeres,Activos,Activos,Bancaria,12,3355059.68,11982356.0,1,2680373.0,11982356.0
69,65 a 69,2023,Hombres,Activos,Activos,Bancaria,12,24868147.640000004,88814813.0,5,2680373.0,17762962.6
69,65 a 69,2023,Mujeres,Activos,Activos,Bancaria,12,7270327.4,25965455.0,1,2680373.0,25965455.0
70,70 a 74,2023,Hombres,Activos,Activos,Bancaria,12,20830751.76,74395542.0,5,2680373.0,14879108.4
70,70 a 74,2023,Mujeres,Activos,Activos,Bancaria,12,5205200.000000001,18590000.0,1,2680373.0,18590000.0
71,70 a 74,2023,Hombres,Activos,Activos,Bancaria,12,13429920.0,47964000.0,4,2680373.0,11991000.0
71,70 a 74,2023,Mujeres,Activos,Activos,Bancaria,12,7033676.160000001,25120272.0,2,2680373.0,12560136.0
72,70 a 74,2023,Hombres,Activos,Activos,Bancaria,12,1346800.0000000002,4810000.0,1,2680373.0,4810000.0
73,70 a 74,2023,Hombres,Activos,Activos,Bancaria,12,3111500.0000000005,11112500.0,1,2680373.0,11112500.0
74,70 a 74,2023,Hombres,Activos,Activos,Bancaria,12,10994681.88,39266721.0,3,2680373.0,13088907.0
74,70 a 74,2023,Mujeres,Activos,Activos,Bancaria,12,10832585.4,38687805.0,1,2680373.0,38687805.0
75,75 a 79,2023,Hombres,Activos,Activos,Bancaria,12,5615731.24,20056183.0,2,2680373.0,10028091.5
76,75 a 79,2023,Hombres,Activos,Activos,Bancaria,12,5597454.5200000005,19990909.0,2,2680373.0,9995454.5
77,75 a 79,2023,Hombres,Activos,Activos,Bancaria,12,6319600.000000001,22570000.0,1,2680373.0,22570000.0
78,75 a 79,2023,Hombres,Activos,Activos,Bancaria,12,11760000.000000002,42000000.0,2,2680373.0,21000000.0
78,75 a 79,2023,Mujeres,Activos,Activos,Bancaria,12,5541200.000000001,19790000.0,1,2680373.0,19790000.0
79,75 a 79,2023,Hombres,Activos,Activos,Bancaria,12,834400.0000000001,2980000.0,1,2680373.0,2980000.0
82,80 a 84,2023,Hombres,Activos,Activos,Bancaria,12,3712800.0000000005,13260000.0,1,2680373.0,13260000.0
89,85 y más,2023,Hombres,Activos,Activos,Bancaria,12,9104135.88,32514771.0,1,2680373.0,32514771.0
16,15 a 19,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,1870733.0,1,2680373.0,1870733.0
17,15 a 19,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,9011414.0,1,2680373.0,9011414.0
18,15 a 19,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2482682.4166666665,1,2680373.0,2482682.4166666665
29,25 a 29,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6808739.0,1,2680373.0,6808739.0
30,30 a 34,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,3880682.0,1,2680373.0,3880682.0
42,40 a 44,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5525794.0,1,2680373.0,5525794.0
49,45 a 49,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,6245764.0,1,2680373.0,6245764.0
49,45 a 49,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,18753351.0,2,2680373.0,9376675.5
52,50 a 54,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,10551337.0,1,2680373.0,10551337.0
52,50 a 54,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,8046448.0,2,2680373.0,4023224.0
53,50 a 54,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,8374889.0,1,2680373.0,8374889.0
53,50 a 54,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,1379605.4166666667,1,2680373.0,1379605.4166666667
53,50 a 54,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4850831.0,1,2680373.0,4850831.0
54,50 a 54,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,41619961.0,3,2680373.0,13873320.333333334
55,55 a 59,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,21768566.0,1,2680373.0,21768566.0
55,55 a 59,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6213922.583333333,2,2680373.0,3106961.2916666665
57,55 a 59,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,15304754.0,2,2680373.0,7652377.0
57,55 a 59,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,10474702.0,2,2680373.0,5237351.0
58,55 a 59,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,61360729.0,5,2680373.0,12272145.8
58,55 a 59,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2104702.0,1,2680373.0,2104702.0
58,55 a 59,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,19143401.0,3,2680373.0,6381133.666666667
59,55 a 59,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,8588799.0,1,2680373.0,8588799.0
59,55 a 59,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,15059164.916666668,3,2680373.0,5019721.638888889
60,60 a 64,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,558644787.9166666,44,2680373.0,12696472.452651514
60,60 a 64,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,7784223.0,2,2680373.0,3892111.5
60,60 a 64,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,23414158.833333336,8,2680373.0,2926769.854166667
60,60 a 64,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,110942373.0,11,2680373.0,10085670.272727273
60,60 a 64,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,176681994.5833333,13,2680373.0,13590922.660256408
60,60 a 64,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,144056432.5,21,2680373.0,6859830.119047619
60,60 a 64,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,18853048.0,2,2680373.0,9426524.0
61,60 a 64,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1007410483.7500001,59,2680373.0,17074753.961864408
61,60 a 64,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,10633531.0,1,2680373.0,10633531.0
61,60 a 64,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,118325277.0,12,2680373.0,9860439.75
61,60 a 64,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,307808456.4166666,17,2680373.0,18106379.789215684
61,60 a 64,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4174002.0,1,2680373.0,4174002.0
61,60 a 64,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,38476069.0,4,2680373.0,9619017.25
61,60 a 64,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,12550681.0,2,2680373.0,6275340.5
62,60 a 64,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1193271823.0,68,2680373.0,17548115.04411765
62,60 a 64,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,23573199.0,3,2680373.0,7857733.0
62,60 a 64,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,149153789.0,16,2680373.0,9322111.8125
62,60 a 64,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,220072462.0,13,2680373.0,16928650.923076924
62,60 a 64,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,54657694.5,7,2680373.0,7808242.071428572
62,60 a 64,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,85373721.0,11,2680373.0,7761247.363636363
63,60 a 64,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1962477369.25,121,2680373.0,16218821.233471075
63,60 a 64,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,12571183.0,3,2680373.0,4190394.3333333335
63,60 a 64,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,167656074.0,17,2680373.0,9862122.0
63,60 a 64,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,443339810.6666667,27,2680373.0,16419992.98765432
63,60 a 64,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,148076977.0,16,2680373.0,9254811.0625
63,60 a 64,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,67332238.0,6,2680373.0,11222039.666666666
64,60 a 64,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1299974601.1666667,81,2680373.0,16049069.150205763
64,60 a 64,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,6805446.0,2,2680373.0,3402723.0
64,60 a 64,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2789252.0,1,2680373.0,2789252.0
64,60 a 64,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,150719754.0,18,2680373.0,8373319.666666667
64,60 a 64,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,326323536.1666666,24,2680373.0,13596814.006944442
64,60 a 64,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4933865.0,1,2680373.0,4933865.0
64,60 a 64,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,154842826.75,19,2680373.0,8149622.4605263155
64,60 a 64,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,35154414.0,6,2680373.0,5859069.0
65,65 a 69,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1573980801.7499998,110,2680373.0,14308916.379545452
65,65 a 69,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,52676147.0,3,2680373.0,17558715.666666668
65,65 a 69,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,15826528.0,2,2680373.0,7913264.0
65,65 a 69,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,198150377.0,18,2680373.0,11008354.277777778
65,65 a 69,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,276883475.75,20,2680373.0,13844173.7875
65,65 a 69,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,169293201.3333333,21,2680373.0,8061581.015873015
65,65 a 69,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,133567068.0,16,2680373.0,8347941.75
66,65 a 69,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1339997151.5,89,2680373.0,15056147.769662922
66,65 a 69,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,16719374.0,2,2680373.0,8359687.0
66,65 a 69,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2976069.0,1,2680373.0,2976069.0
66,65 a 69,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,183588153.0,20,2680373.0,9179407.65
66,65 a 69,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,185614313.16666666,13,2680373.0,14278024.089743588
66,65 a 69,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,219371724.00000003,26,2680373.0,8437374.000000002
66,65 a 69,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,120484098.0,14,2680373.0,8606007.0
67,65 a 69,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1346635393.5,87,2680373.0,15478567.74137931
67,65 a 69,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,24827055.0,2,2680373.0,12413527.5
67,65 a 69,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6093023.0,1,2680373.0,6093023.0
67,65 a 69,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,182681486.0,18,2680373.0,10148971.444444444
67,65 a 69,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,221855844.66666666,15,2680373.0,14790389.644444443
67,65 a 69,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,83831783.0,11,2680373.0,7621071.181818182
67,65 a 69,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,172589691.0,20,2680373.0,8629484.55
68,65 a 69,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,1011101218.0833334,70,2680373.0,14444303.115476191
68,65 a 69,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,6586736.0,1,2680373.0,6586736.0
68,65 a 69,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,175797905.66666666,18,2680373.0,9766550.314814813
68,65 a 69,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,221363345.5,15,2680373.0,14757556.366666667
68,65 a 69,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,19711530.0,2,2680373.0,9855765.0
68,65 a 69,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,150271068.9166667,17,2680373.0,8839474.642156864
68,65 a 69,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,76934992.0,9,2680373.0,8548332.444444444
69,65 a 69,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,851772250.75,63,2680373.0,13520194.456349207
69,65 a 69,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,12560501.0,2,2680373.0,6280250.5
69,65 a 69,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,23691852.0,3,2680373.0,7897284.0
69,65 a 69,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,238714413.0,23,2680373.0,10378887.52173913
69,65 a 69,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,238283981.0,14,2680373.0,17020284.35714286
69,65 a 69,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,10201053.0,2,2680373.0,5100526.5
69,65 a 69,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,88472756.0,14,2680373.0,6319482.571428572
69,65 a 69,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,113938094.0,11,2680373.0,10358008.545454545
70,70 a 74,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,772617603.1666666,57,2680373.0,13554694.79239766
70,70 a 74,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,4463195.0,1,2680373.0,4463195.0
70,70 a 74,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,18167602.0,3,2680373.0,6055867.333333333
70,70 a 74,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,231330980.6666667,21,2680373.0,11015760.984126985
70,70 a 74,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,165791476.0,13,2680373.0,12753190.461538462
70,70 a 74,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,18096472.0,3,2680373.0,6032157.333333333
70,70 a 74,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,113624905.83333334,16,2680373.0,7101556.614583334
70,70 a 74,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,134142592.66666667,13,2680373.0,10318660.974358974
71,70 a 74,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,731588968.8333333,60,2680373.0,12193149.480555555
71,70 a 74,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,172112503.0,17,2680373.0,10124264.88235294
71,70 a 74,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,164129132.0,14,2680373.0,11723509.42857143
71,70 a 74,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,15519645.0,1,2680373.0,15519645.0
71,70 a 74,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,118119327.0,20,2680373.0,5905966.35
71,70 a 74,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,149147880.0,16,2680373.0,9321742.5
72,70 a 74,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,678777502.0,57,2680373.0,11908377.228070175
72,70 a 74,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,7533955.0,2,2680373.0,3766977.5
72,70 a 74,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,122060361.0,13,2680373.0,9389258.538461538
72,70 a 74,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,191800352.0,18,2680373.0,10655575.111111112
72,70 a 74,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,98207996.0,15,2680373.0,6547199.733333333
72,70 a 74,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,31723581.0,5,2680373.0,6344716.2
73,70 a 74,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,720267597.1666667,64,2680373.0,11254181.205729168
73,70 a 74,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,19105677.0,3,2680373.0,6368559.0
73,70 a 74,2023,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,24382193.0,5,2680373.0,4876438.6
73,70 a 74,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,86826182.0,10,2680373.0,8682618.2
73,70 a 74,2023,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,193417300.0,18,2680373.0,10745405.555555556
73,70 a 74,2023,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4724047.0,1,2680373.0,4724047.0
73,70 a 74,2023,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,143668460.91666666,23,2680373.0,6246454.822463768
73,70 a 74,2023,Mujeres,Otros,Pasivos,Bancaria,12,0.0,37143405.0,4,2680373.0,9285851.25
74,70 a 74,2023,Hombres,Vejez,Pasivos,Bancaria,12,0.0,534159576.0,52,2680373.0,10272299.538461538
74,70 a 74,2023,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,6883993.0,2,2680373.0,3441996.5
74,70 a 74,2023,Hombres,Otros,Pasivos,Bancaria,12,0.0,65959083.0,6,2680373.0,10993180.5
